id,created_at,campaign_var_1,campaign_var_2,products_purchased,signup_date,user_activity_var_1,user_activity_var_2,user_activity_var_3,user_activity_var_4,user_activity_var_5,user_activity_var_6,user_activity_var_7,user_activity_var_8,user_activity_var_9,user_activity_var_10,user_activity_var_11,user_activity_var_12,buy
19458,2021-08-22,1,2,,2018-02-04,0,0,0,0,0,0,1,0,0,0,0,0,0
19459,2021-08-22,8,8,2.0,2021-04-01,1,0,0,0,0,1,0,0,0,0,1,0,0
19460,2021-08-22,8,7,,,0,0,0,0,0,1,0,1,0,0,0,0,0
19461,2021-08-22,12,10,,,1,0,0,0,0,1,0,0,0,0,0,0,0
19462,2021-08-22,11,12,,2022-01-14,0,0,0,0,0,0,1,0,0,0,0,0,0
19463,2021-08-22,6,8,1.0,2022-01-26,0,0,1,0,0,2,0,0,0,0,0,0,0
19464,2021-08-22,4,9,,,0,0,0,0,0,1,0,0,0,0,1,0,0
19465,2021-08-22,6,5,2.0,,0,0,0,0,0,0,1,0,0,0,0,0,0
19466,2021-08-22,7,8,3.0,2019-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0
19467,2021-08-22,11,10,,,0,0,0,0,0,1,1,0,0,0,0,0,0
19468,2021-08-22,7,5,,2019-07-13,1,0,1,0,0,0,0,0,0,0,1,0,0
19469,2021-08-22,8,7,2.0,2021-03-06,0,0,0,0,0,1,0,1,0,0,1,0,0
19470,2021-08-22,4,7,,,1,0,0,0,1,0,0,0,0,0,0,0,0
19471,2021-08-22,3,7,,2021-04-07,0,1,0,0,0,0,0,0,0,0,0,0,1
19472,2021-08-22,2,4,3.0,2020-11-23,0,0,0,0,0,1,0,0,0,0,0,0,0
19473,2021-08-22,10,4,2.0,2020-08-13,0,0,0,0,0,0,0,1,0,0,0,0,0
19474,2021-08-22,5,4,1.0,2021-09-28,0,0,0,0,0,2,0,0,0,0,0,0,0
19475,2021-08-22,5,5,2.0,2021-10-03,1,0,0,0,0,0,1,0,0,0,0,0,0
19476,2021-08-22,9,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0
19477,2021-08-22,3,5,,2020-08-19,0,0,0,0,1,0,0,0,0,0,0,0,0
19478,2021-08-22,13,11,,,1,0,0,0,0,1,0,0,0,0,0,0,0
19479,2021-08-22,5,5,,,0,0,0,0,0,1,0,0,0,0,0,0,0
19480,2021-08-22,2,5,3.0,2020-09-04,0,0,0,0,1,1,1,0,0,0,1,0,0
19481,2021-08-22,1,2,,2020-12-25,1,0,0,0,0,0,1,0,0,0,0,0,0
19482,2021-08-22,4,6,,,0,0,0,0,0,1,0,0,0,0,0,0,0
19483,2021-08-22,5,6,3.0,2019-11-03,0,0,0,0,0,1,0,0,0,0,0,0,0
19484,2021-08-22,8,7,1.0,,1,0,1,0,0,0,1,0,0,0,0,0,0
19485,2021-08-22,7,6,,2021-04-23,0,0,0,0,0,0,0,1,0,0,1,0,0
19486,2021-08-22,6,8,,,1,0,0,0,0,0,1,0,0,0,0,0,0
19487,2021-08-22,6,7,,2021-08-04,1,0,0,0,0,0,0,0,0,0,0,0,0
19488,2021-08-22,9,6,,2021-12-17,0,0,0,0,0,1,0,0,0,0,0,0,0
19489,2021-08-22,7,9,,,1,0,0,0,0,0,0,1,0,0,0,0,0
19490,2021-08-22,6,5,,,1,0,0,0,1,0,0,0,0,0,0,0,0
19491,2021-08-22,1,1,3.0,2020-07-03,0,0,0,0,0,0,1,0,0,0,0,0,0
19492,2021-08-22,2,1,,2022-02-27,1,0,0,0,0,0,1,1,0,0,0,0,0
19493,2021-08-22,9,7,,,0,0,0,0,0,1,0,0,0,0,0,0,0
19494,2021-08-22,7,13,3.0,2018-06-30,1,0,0,0,0,0,0,0,0,0,0,0,0
19495,2021-08-22,3,2,,2019-10-22,1,1,0,0,1,0,1,0,1,0,0,0,1
19496,2021-08-22,3,5,,2021-11-13,0,0,0,0,0,0,1,0,0,0,0,0,0
19497,2021-08-22,7,11,,,0,0,0,0,0,0,1,1,0,0,0,0,0
19498,2021-08-22,5,6,,,1,0,0,0,0,1,0,0,0,0,1,0,0
19499,2021-08-22,1,2,,,0,0,0,0,0,1,1,1,0,0,0,0,0
19500,2021-08-22,8,13,,,1,0,0,0,1,0,1,0,0,0,0,0,0
19501,2021-08-22,7,3,2.0,2021-11-24,0,0,0,0,0,1,0,0,0,0,0,0,0
19502,2021-08-22,2,4,,2022-03-21,0,0,1,0,0,0,0,0,0,0,1,0,1
19503,2021-08-22,15,12,,,0,0,1,0,0,0,0,0,0,0,1,0,0
19504,2021-08-22,5,8,,2020-11-15,1,0,0,0,0,1,0,0,0,0,1,0,0
19505,2021-08-22,3,2,,2022-03-26,0,0,0,0,1,1,0,0,0,0,1,0,0
19506,2021-08-22,8,9,,2021-09-01,0,0,0,0,1,0,1,0,1,0,1,0,1
19507,2021-08-22,12,12,,2021-11-22,1,0,0,0,0,1,0,0,0,0,0,0,0
19508,2021-08-22,2,4,2.0,2021-06-21,1,0,0,0,0,0,1,0,0,0,0,0,0
19509,2021-08-22,9,9,,,0,0,0,0,0,2,0,0,0,0,1,0,0
19510,2021-08-22,8,8,,,0,0,0,0,0,0,1,0,0,0,0,0,0
19511,2021-08-23,4,6,3.0,2020-09-19,1,0,0,0,0,0,0,0,0,0,0,0,0
19512,2021-08-23,15,11,1.0,2019-12-22,0,0,0,0,0,0,1,0,0,0,1,0,0
19513,2021-08-23,4,5,,2022-01-13,1,0,0,0,1,0,0,0,0,0,0,0,1
19514,2021-08-23,5,11,,,0,0,0,0,0,2,1,0,0,0,0,0,0
19515,2021-08-23,5,5,3.0,2019-06-30,0,0,0,0,0,1,0,0,0,0,0,0,0
19516,2021-08-23,2,4,2.0,2019-10-24,0,0,1,0,0,1,0,0,0,0,0,0,0
19517,2021-08-23,6,4,,2021-12-10,1,0,0,0,0,1,0,0,0,0,0,0,0
19518,2021-08-23,5,5,2.0,2020-07-27,0,0,0,0,0,1,0,0,0,0,0,0,0
19519,2021-08-23,6,13,2.0,2021-12-26,1,0,0,0,0,0,0,0,0,0,1,0,0
19520,2021-08-23,10,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0
19521,2021-08-23,6,7,2.0,2022-01-25,1,0,0,1,0,0,0,0,1,0,0,0,1
19522,2021-08-23,8,6,3.0,,0,0,1,0,0,1,0,1,0,0,0,0,0
19523,2021-08-23,5,9,2.0,,0,0,0,0,0,1,0,0,0,0,0,0,0
19524,2021-08-23,9,13,2.0,2020-11-10,0,0,0,0,0,0,1,0,0,0,0,0,0
19525,2021-08-23,2,5,1.0,2020-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0
19526,2021-08-23,3,3,,2020-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0
19527,2021-08-23,8,4,,,1,0,0,0,1,0,1,0,0,0,0,0,0
19528,2021-08-23,7,6,,2020-11-06,0,0,0,0,0,0,1,0,0,0,1,0,0
19529,2021-08-23,8,10,2.0,2020-01-21,0,0,0,0,0,1,0,1,0,0,0,0,0
19530,2021-08-23,2,8,2.0,2020-08-05,0,0,0,0,0,2,0,0,0,0,0,0,0
19531,2021-08-23,8,8,2.0,2019-06-21,0,0,0,0,0,1,1,1,0,0,0,0,0
19532,2021-08-23,2,9,,2022-01-29,1,0,0,0,0,1,0,0,0,0,1,0,0
19533,2021-08-23,11,6,,,0,0,0,0,1,0,1,0,0,0,0,0,0
19534,2021-08-23,9,7,,2021-08-20,1,0,0,0,1,1,0,0,0,0,0,0,1
19535,2021-08-23,2,4,,2020-12-14,0,0,0,0,0,1,0,0,0,0,0,0,0
19536,2021-08-23,7,9,,2022-01-19,0,0,0,0,0,1,0,0,0,0,0,0,0
19537,2021-08-23,3,6,,,0,0,0,0,0,1,0,1,0,0,0,0,0
19538,2021-08-23,4,7,2.0,2019-08-08,1,0,0,0,0,0,1,0,0,0,0,0,0
19539,2021-08-23,7,11,2.0,2021-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0
19540,2021-08-23,9,7,,2021-07-17,0,0,0,0,0,1,1,0,0,0,0,0,0
19541,2021-08-23,3,7,,,0,0,0,0,0,2,0,1,0,0,0,0,0
19542,2021-08-23,2,4,,2021-10-29,1,0,0,0,0,1,0,0,0,0,0,0,0
19543,2021-08-23,4,5,3.0,2020-03-09,0,0,1,0,0,0,1,0,0,0,0,0,0
19544,2021-08-23,3,1,2.0,2021-07-30,1,0,0,0,0,1,1,0,0,0,0,0,0
19545,2021-08-23,6,9,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
19546,2021-08-23,2,6,2.0,2021-02-08,0,0,0,0,0,0,0,1,0,0,0,0,0
19547,2021-08-23,10,6,,,0,0,0,0,0,1,1,1,0,0,0,0,0
19548,2021-08-23,8,6,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0
19549,2021-08-23,6,9,1.0,2020-02-27,0,0,0,0,0,1,0,0,0,0,1,0,0
19550,2021-08-23,8,8,,2021-10-01,1,0,0,0,0,0,1,0,0,0,1,0,0
19551,2021-08-23,8,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
19552,2021-08-23,12,8,,,1,0,0,0,1,0,0,0,0,0,0,0,0
19553,2021-08-23,7,9,,2021-01-16,0,0,0,0,0,1,1,1,0,0,0,0,0
19554,2021-08-23,9,4,,2019-03-31,0,0,0,0,0,1,1,0,0,0,0,0,0
19555,2021-08-23,9,9,1.0,,0,0,1,0,0,0,1,0,0,0,0,0,0
19556,2021-08-23,11,10,1.0,2020-05-08,0,0,1,0,0,0,0,0,0,0,1,0,0
19557,2021-08-23,4,7,,2020-11-07,1,0,0,0,0,1,1,0,0,0,0,0,0
19558,2021-08-23,7,8,2.0,2021-02-15,0,0,1,0,0,1,0,0,0,0,0,0,0
19559,2021-08-23,9,7,1.0,,1,0,0,0,0,1,0,0,0,0,1,0,0
19560,2021-08-23,2,7,,2019-08-15,0,0,0,0,0,0,0,1,0,0,0,0,0
19561,2021-08-23,6,8,4.0,2021-12-28,0,0,0,0,0,0,1,0,0,0,1,0,0
19562,2021-08-23,13,6,,2021-02-04,1,0,0,0,0,0,1,0,0,0,0,0,0
19563,2021-08-23,2,4,,,0,0,0,0,0,1,0,0,0,0,1,0,0
19564,2021-08-23,3,6,,,1,0,0,0,0,0,0,0,0,0,0,0,0
19565,2021-08-23,11,12,3.0,,0,0,0,0,0,1,0,0,0,0,0,0,0
19566,2021-08-23,7,4,2.0,2020-11-28,1,0,0,0,0,1,0,0,0,0,0,0,0
19567,2021-08-23,9,9,,,1,0,0,0,0,1,0,0,0,0,0,0,0
19568,2021-08-23,3,5,,2022-01-20,0,0,0,0,0,1,0,0,0,0,1,0,0
19569,2021-08-23,3,5,,,1,0,0,0,0,0,0,0,0,0,1,0,0
19570,2021-08-23,9,8,1.0,2021-10-08,0,0,0,0,0,1,0,0,0,0,0,0,0
19571,2021-08-23,2,2,,2019-03-16,0,0,0,0,0,0,1,1,0,0,0,0,0
19572,2021-08-23,7,5,,,0,0,0,0,0,1,0,0,0,0,0,0,0
19573,2021-08-23,1,5,2.0,2020-06-27,1,0,0,0,0,0,0,0,0,0,0,0,0
19574,2021-08-23,3,7,1.0,2020-06-28,0,0,0,0,0,1,0,0,0,0,0,0,0
19575,2021-08-23,6,9,,2022-01-03,0,0,0,0,0,1,0,0,0,0,0,0,1
19576,2021-08-23,3,6,,2020-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0
19577,2021-08-23,10,12,2.0,2020-09-19,0,0,0,0,0,1,0,0,0,0,0,0,0
19578,2021-08-23,4,7,,2022-01-15,1,0,0,1,0,0,1,0,0,0,0,0,1
19579,2021-08-23,6,5,,,0,0,0,0,0,1,0,0,0,0,0,0,0
19580,2021-08-23,7,8,3.0,2019-12-12,0,0,0,0,1,1,1,0,0,0,0,0,0
19581,2021-08-23,3,11,,2020-10-05,1,0,0,0,0,0,1,1,0,0,0,0,0
19582,2021-08-23,5,5,2.0,,1,0,0,0,0,0,1,0,0,0,0,0,0
19583,2021-08-23,10,6,,2021-10-20,0,0,0,0,0,0,0,0,0,0,0,0,1
19584,2021-08-23,5,8,4.0,2020-09-03,1,0,0,0,0,1,0,0,0,0,0,0,0
19585,2021-08-23,9,11,,,1,0,0,0,0,0,1,0,0,0,0,0,0
19586,2021-08-23,1,3,,2021-07-29,1,0,0,0,0,1,0,0,0,0,0,0,0
19587,2021-08-23,3,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0
19588,2021-08-23,4,8,1.0,2021-01-29,0,0,0,0,1,1,0,0,0,0,0,0,0
19589,2021-08-23,3,5,1.0,,1,0,0,0,0,0,0,1,0,0,0,0,0
19590,2021-08-23,5,5,,2021-10-13,1,0,0,0,0,0,1,0,0,0,0,0,0
19591,2021-08-23,2,1,1.0,2021-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0
19592,2021-08-23,12,9,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
19593,2021-08-23,7,7,2.0,2018-12-23,1,0,0,0,0,1,0,0,0,0,0,0,0
19594,2021-08-23,4,4,,2021-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0
19595,2021-08-23,12,10,1.0,,0,0,0,0,0,1,0,0,0,0,0,0,0
19596,2021-08-23,5,3,,,0,0,0,0,0,1,0,0,0,0,0,0,0
19597,2021-08-23,5,7,1.0,2021-03-18,0,0,0,0,0,1,0,0,0,0,0,0,0
19598,2021-08-23,3,10,,,1,0,0,0,1,0,0,0,0,0,1,0,0
19599,2021-08-23,4,8,1.0,2021-04-26,1,0,0,0,0,0,0,0,0,0,1,0,0
19600,2021-08-23,10,11,,,0,0,0,0,0,1,0,0,0,0,0,0,0
19601,2021-08-23,9,8,2.0,2019-05-18,0,0,0,0,0,1,1,0,0,0,0,0,0
19602,2021-08-23,3,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0
19603,2021-08-23,2,6,2.0,2020-06-26,0,0,1,0,1,1,0,0,0,0,0,0,0
19604,2021-08-23,5,10,2.0,2021-08-01,0,0,0,0,0,2,0,0,0,0,0,0,0
19605,2021-08-23,11,9,,2021-07-20,1,0,0,0,0,0,0,0,0,0,1,0,0
19606,2021-08-23,5,6,,,0,0,1,0,0,1,0,0,0,0,0,0,0
19607,2021-08-23,3,5,1.0,2021-11-11,1,0,1,0,0,0,0,0,0,0,0,0,0
19608,2021-08-23,4,5,,2021-10-25,0,0,0,0,0,1,0,0,0,0,0,0,0
19609,2021-08-23,8,8,2.0,2021-10-07,1,0,0,0,0,1,0,0,0,0,0,0,0
19610,2021-08-23,7,6,,2020-03-19,0,0,0,0,1,0,1,1,0,0,0,0,0
19611,2021-08-23,4,3,2.0,2021-10-09,1,0,0,0,1,0,0,1,0,0,0,0,0
19612,2021-08-23,3,4,2.0,2020-07-29,1,0,0,0,0,1,1,0,0,0,0,0,0
19613,2021-08-23,9,7,,2017-11-23,0,0,0,0,0,0,0,1,0,0,0,0,0
19614,2021-08-23,5,5,,2021-08-29,1,0,0,0,0,1,0,0,0,0,0,0,0
19615,2021-08-23,7,9,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0
19616,2021-08-23,5,10,,,0,0,0,0,0,1,0,0,0,0,0,0,0
19617,2021-08-23,11,7,3.0,2021-06-09,0,0,0,0,0,1,0,0,0,0,0,0,0
19618,2021-08-23,4,6,3.0,,0,0,0,0,0,0,1,0,0,0,1,0,0
19619,2021-08-23,2,2,,2021-05-31,1,0,0,0,0,1,0,0,0,0,0,0,0
19620,2021-08-23,8,8,2.0,2019-10-23,0,0,0,0,0,0,1,0,0,0,0,0,0
19621,2021-08-23,8,6,,2021-11-05,1,0,0,0,0,0,0,0,0,0,0,0,0
19622,2021-08-23,6,7,1.0,2020-02-05,0,0,0,0,0,2,0,0,0,0,1,0,0
19623,2021-08-23,6,2,3.0,2020-06-13,0,0,1,0,1,1,1,0,0,0,0,0,0
19624,2021-08-23,5,2,2.0,2021-01-07,1,0,0,0,0,0,1,0,0,0,0,0,0
19625,2021-08-23,4,9,,2021-11-25,0,0,0,0,0,0,1,0,0,0,0,0,0
19626,2021-08-23,11,10,2.0,2020-03-21,0,0,1,0,0,1,0,0,0,0,0,0,0
19627,2021-08-23,13,12,,2021-03-01,0,0,0,0,0,1,1,0,0,0,0,0,0
19628,2021-08-23,8,9,,2020-07-24,1,0,1,0,0,0,1,0,0,0,0,0,0
19629,2021-08-23,7,5,,,1,0,0,0,0,0,0,0,0,0,1,0,0
19630,2021-08-23,8,10,3.0,2021-10-26,0,0,0,0,0,1,0,0,0,0,1,0,0
19631,2021-08-23,7,8,4.0,2018-06-22,1,0,0,0,0,0,0,0,0,0,0,0,0
19632,2021-08-23,4,5,,2020-01-08,0,0,1,0,0,1,0,0,0,0,0,0,0
19633,2021-08-23,9,9,,,1,0,0,0,0,1,1,0,0,0,0,0,0
19634,2021-08-23,5,7,,2022-01-05,0,0,0,0,0,0,1,0,0,0,0,0,0
19635,2021-08-23,9,9,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0
19636,2021-08-23,10,5,,2021-03-29,1,0,0,0,0,2,0,0,0,0,0,0,0
19637,2021-08-23,14,11,1.0,2020-08-07,1,0,0,0,0,1,0,0,0,0,0,0,0
19638,2021-08-23,4,7,2.0,,1,0,0,0,1,1,0,1,0,0,0,0,0
19639,2021-08-23,1,2,,,1,0,0,0,0,0,2,0,0,0,0,0,0
19640,2021-08-23,7,9,,2019-12-21,0,0,0,0,0,0,0,1,0,0,1,0,0
19641,2021-08-23,6,6,2.0,,1,0,0,0,1,0,0,0,0,0,0,0,0
19642,2021-08-23,2,4,,,0,0,0,0,0,1,1,0,0,0,1,0,0
19643,2021-08-23,4,6,3.0,2021-01-23,0,0,0,0,0,1,0,0,0,0,0,0,0
19644,2021-08-23,2,8,2.0,2021-12-16,0,0,0,0,0,1,1,0,0,0,0,0,0
19645,2021-08-23,9,10,2.0,2019-05-29,1,0,0,0,0,0,0,0,0,0,0,0,0
19646,2021-08-23,3,1,2.0,,0,0,0,0,0,1,1,0,0,0,0,0,0
19647,2021-08-23,3,5,3.0,2018-10-30,0,0,0,0,0,2,0,0,0,0,0,0,0
19648,2021-08-23,4,4,3.0,2021-04-16,0,0,0,0,0,1,0,0,0,0,0,0,0
19649,2021-08-23,3,8,,2021-08-12,1,0,0,0,0,0,1,0,0,0,0,0,0
19650,2021-08-23,6,6,1.0,2021-01-22,0,0,0,0,0,1,0,0,0,0,0,0,0
19651,2021-08-23,2,6,2.0,,0,0,1,1,0,1,1,0,0,0,0,0,0
19652,2021-08-23,4,2,1.0,2021-12-11,1,0,0,0,0,0,0,1,0,0,0,0,0
19653,2021-08-23,2,4,,,0,0,0,0,0,0,1,0,0,0,0,0,0
19654,2021-08-24,4,6,2.0,,0,0,0,0,1,0,1,1,0,0,1,0,0
19655,2021-08-24,2,6,,,0,0,0,0,0,0,0,0,0,0,1,0,0
19656,2021-08-24,3,8,,2021-11-01,0,0,0,0,0,0,0,0,0,0,1,0,0
19657,2021-08-24,10,8,,,1,0,0,0,0,0,1,0,0,0,0,0,0
19658,2021-08-24,6,8,,2021-02-21,0,0,0,0,1,1,0,0,0,0,0,0,0
19659,2021-08-24,5,8,2.0,2019-07-23,1,0,0,0,0,1,0,0,0,0,0,0,0
19660,2021-08-24,11,12,2.0,2019-11-15,1,0,0,0,0,0,1,0,0,0,0,0,0
19661,2021-08-24,10,7,,2021-03-07,0,0,0,0,0,0,0,1,0,0,0,0,0
19662,2021-08-24,6,6,,,1,0,0,0,0,1,0,0,0,0,0,0,0
19663,2021-08-24,9,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0
19664,2021-08-24,4,6,,,0,0,0,0,0,2,0,0,0,0,0,0,0
19665,2021-08-24,8,12,,,0,0,0,0,0,1,1,0,0,0,0,0,0
19666,2021-08-24,4,6,2.0,,0,0,0,0,0,1,0,1,0,0,1,0,0
19667,2021-08-24,4,6,,,0,0,0,0,0,1,1,1,0,0,0,0,0
19668,2021-08-24,9,8,,,0,0,0,0,0,1,0,0,0,0,0,0,0
19669,2021-08-24,6,4,,,1,0,0,0,0,0,0,0,0,0,0,0,0
19670,2021-08-24,8,11,,,1,0,0,0,0,0,0,0,0,0,0,0,0
19671,2021-08-24,4,8,3.0,,1,0,0,0,0,1,0,0,0,0,1,0,0
19672,2021-08-24,5,5,2.0,2022-03-21,0,0,0,0,0,1,0,0,0,0,0,0,0
19673,2021-08-24,3,6,3.0,2020-10-07,0,0,0,0,0,1,1,0,0,0,0,0,0
19674,2021-08-24,14,10,,,0,0,0,0,0,1,0,0,0,0,1,0,0
19675,2021-08-24,6,8,2.0,2021-12-18,0,0,0,0,0,0,0,0,0,0,0,0,0
19676,2021-08-24,4,6,,2019-09-17,1,0,0,0,0,0,0,0,0,0,0,0,0
19677,2021-08-24,4,7,,2020-12-13,1,0,1,0,0,0,1,1,0,0,0,0,0
19678,2021-08-24,13,13,1.0,2021-11-14,0,0,0,0,1,1,1,0,0,0,0,0,0
19679,2021-08-24,2,6,2.0,2022-01-27,1,0,0,0,1,1,0,0,0,0,0,0,0
19680,2021-08-24,5,7,3.0,2021-09-22,1,0,0,0,0,0,0,0,0,0,0,0,0
19681,2021-08-24,5,6,,2021-03-12,1,0,0,0,1,0,0,0,0,0,0,0,0
19682,2021-08-24,8,9,,2017-01-14,1,0,0,0,0,0,0,0,0,0,0,0,0
19683,2021-08-24,3,7,1.0,,1,0,0,0,1,0,0,0,0,0,0,0,0
19684,2021-08-24,5,7,2.0,2018-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0
19685,2021-08-24,3,5,,,1,0,0,0,0,0,0,1,0,0,0,0,0
19686,2021-08-24,8,5,2.0,2021-06-27,0,0,1,0,0,1,0,0,0,0,0,0,0
19687,2021-08-24,7,7,,2020-05-28,0,0,0,0,0,2,1,0,0,0,0,0,0
19688,2021-08-24,6,6,,,0,0,0,0,0,0,1,0,0,0,0,0,0
19689,2021-08-24,14,10,,,0,0,0,0,0,0,2,0,0,0,0,0,0
19690,2021-08-24,13,9,,,0,0,0,0,1,0,1,0,0,0,0,0,0
19691,2021-08-24,2,3,2.0,2017-04-29,0,0,0,0,0,0,0,0,0,0,1,0,0
19692,2021-08-24,8,8,,,1,0,0,0,0,1,0,0,0,0,0,0,0
19693,2021-08-24,6,7,1.0,2020-11-13,0,0,0,0,0,0,1,1,0,0,0,0,0
19694,2021-08-24,9,9,,2020-11-13,0,0,0,0,0,0,0,1,0,0,0,0,0
19695,2021-08-24,8,5,2.0,2021-01-04,0,0,0,0,0,1,0,0,0,0,0,0,0
19696,2021-08-24,6,3,,,0,0,0,0,1,0,0,1,0,0,0,0,0
19697,2021-08-24,5,4,2.0,,1,0,1,0,0,1,0,0,0,0,0,0,0
19698,2021-08-24,12,7,3.0,2022-01-04,0,0,0,0,1,1,0,0,0,0,0,0,0
19699,2021-08-24,11,9,,2021-10-12,0,0,0,0,1,1,1,0,0,0,0,0,0
19700,2021-08-24,8,8,,2021-05-10,0,0,0,0,0,2,0,0,0,0,0,0,0
19701,2021-08-24,2,7,,2021-12-01,0,0,0,0,0,0,1,0,0,0,0,0,0
19702,2021-08-24,4,3,3.0,2022-01-22,0,0,0,0,0,1,0,0,0,0,0,0,0
19703,2021-08-24,7,5,,,0,0,0,0,0,0,1,1,0,0,0,0,0
19704,2021-08-24,3,3,,2021-09-05,1,0,0,0,0,0,0,0,0,0,0,0,0
19705,2021-08-24,8,10,,2021-07-02,0,0,0,0,0,1,0,0,0,0,0,0,0
19706,2021-08-24,7,5,,,0,0,1,0,0,1,0,0,0,0,0,0,0
19707,2021-08-24,8,4,1.0,2022-01-13,1,0,0,0,1,0,1,0,0,0,0,0,0
19708,2021-08-24,5,10,,,0,0,1,0,0,1,0,0,0,0,0,0,0
19709,2021-08-24,4,8,,2021-02-16,1,0,0,0,0,0,0,0,0,0,2,0,1
19710,2021-08-24,7,8,,,1,0,0,0,0,1,0,0,0,0,0,0,0
19711,2021-08-24,4,6,,,0,0,0,0,1,1,0,1,0,0,0,0,0
19712,2021-08-24,3,7,,2021-12-30,0,0,0,0,1,1,0,0,0,0,2,0,1
19713,2021-08-24,5,7,2.0,,0,0,0,0,0,1,1,0,0,0,0,0,0
19714,2021-08-24,13,11,2.0,2020-07-16,1,0,0,0,0,0,0,0,0,0,0,0,0
19715,2021-08-24,4,5,,2021-09-19,0,0,0,0,0,1,1,0,0,0,0,0,0
19716,2021-08-24,11,10,,2021-02-19,0,0,0,0,0,1,1,0,0,0,0,0,0
19717,2021-08-24,2,4,,2019-05-12,0,0,0,0,0,1,1,0,0,0,0,0,0
19718,2021-08-24,2,7,,2021-10-26,0,0,0,0,1,1,0,0,0,0,0,0,0
19719,2021-08-24,7,8,2.0,2021-05-02,1,0,0,0,0,0,0,0,0,0,0,0,0
19720,2021-08-24,1,7,2.0,2020-09-21,0,0,0,0,0,1,0,0,0,0,1,0,0
19721,2021-08-24,3,5,,,1,0,1,0,1,0,0,1,0,0,0,0,0
19722,2021-08-24,3,11,,,0,0,0,0,0,0,0,1,0,0,0,0,0
19723,2021-08-24,2,2,1.0,2022-01-24,1,0,1,0,0,0,1,0,0,0,0,0,0
19724,2021-08-24,10,4,3.0,2021-06-18,0,0,0,0,0,1,1,0,0,0,0,0,0
19725,2021-08-24,13,7,,2022-02-08,0,0,0,0,0,1,0,1,0,0,1,0,0
19726,2021-08-24,11,8,,2019-05-17,0,0,0,0,0,1,0,1,0,0,1,0,0
19727,2021-08-24,9,12,2.0,2020-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0
19728,2021-08-24,6,7,1.0,2021-09-10,1,0,0,0,0,0,0,0,0,0,1,0,0
19729,2021-08-24,5,8,,,1,0,1,0,0,1,1,0,0,0,0,0,0
19730,2021-08-24,9,10,,2021-01-23,1,0,0,0,0,2,0,1,0,0,1,0,1
19731,2021-08-24,14,11,,2021-04-11,0,0,0,0,0,1,0,1,0,0,1,0,0
19732,2021-08-24,7,8,,,0,0,0,0,0,0,0,1,0,0,0,0,0
19733,2021-08-24,4,7,3.0,2018-07-10,0,0,0,0,0,0,1,0,0,0,0,0,0
19734,2021-08-24,4,6,,,1,0,0,0,0,0,1,1,0,0,0,0,0
19735,2021-08-24,9,9,2.0,,0,0,0,0,0,1,0,0,0,0,0,0,0
19736,2021-08-24,5,5,1.0,2020-11-03,1,0,0,0,0,1,0,0,0,0,0,0,0
19737,2021-08-24,8,8,2.0,2020-01-31,1,0,1,0,0,0,0,0,0,0,0,0,0
19738,2021-08-24,4,5,3.0,2021-08-26,0,0,0,0,0,1,0,0,0,0,0,0,0
19739,2021-08-24,12,7,,2017-12-19,0,0,0,0,0,1,0,0,0,0,0,0,0
19740,2021-08-24,9,6,,,0,0,1,0,0,0,0,0,0,0,0,0,0
19741,2021-08-24,4,6,,2022-03-11,0,0,0,0,0,1,0,0,0,0,0,0,1
19742,2021-08-24,3,5,,,0,0,0,0,0,0,0,0,0,0,1,0,0
19743,2021-08-24,10,9,1.0,,1,0,0,0,1,1,0,0,0,0,0,0,0
19744,2021-08-24,4,5,,2021-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0
19745,2021-08-24,6,7,1.0,2021-10-13,0,0,0,0,0,0,1,1,0,0,0,0,0
19746,2021-08-24,10,5,2.0,2019-01-02,1,0,0,0,0,1,0,1,0,0,0,0,0
19747,2021-08-24,4,10,3.0,2020-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0
19748,2021-08-24,7,7,,2022-02-25,0,0,0,0,0,1,0,0,0,0,0,0,0
19749,2021-08-24,6,5,2.0,2020-03-06,1,0,0,0,0,0,0,0,0,0,0,0,0
19750,2021-08-24,4,2,1.0,2022-02-20,1,0,0,0,1,1,0,0,0,0,0,0,0
